"","State","CountyName","TotalFIPS","County.Name","ZIP.Code"
"1","NY","Albany County","36001","Albany",12046
"2","NY","Albany County","36001","Albany",12083
"3","NY","Albany County","36001","Albany",12085
"4","NY","Albany County","36001","Albany",12201
"5","NY","Albany County","36001","Albany",12203
"6","NY","Albany County","36001","Albany",12055
"7","NY","Albany County","36001","Albany",12204
"8","NY","Albany County","36001","Albany",12023
"9","NY","Albany County","36001","Albany",12087
"10","NY","Albany County","36001","Albany",12205
"11","NY","Albany County","36001","Albany",12110
"12","NY","Albany County","36001","Albany",12009
"13","NY","Albany County","36001","Albany",12202
"14","NY","Albany County","36001","Albany",12189
"15","NY","Albany County","36001","Albany",12053
"16","NY","Albany County","36001","Albany",12159
"17","NY","Albany County","36001","Albany",12054
"18","NY","Albany County","36001","Albany",12084
"19","NY","Albany County","36001","Albany",12045
"20","NY","Albany County","36001","Albany",12229
"21","NY","Albany County","36001","Albany",12230
"22","NY","Albany County","36001","Albany",12243
"23","NY","Albany County","36001","Albany",12248
"24","NY","Albany County","36001","Albany",12239
"25","NY","Albany County","36001","Albany",12227
"26","NY","Albany County","36001","Albany",12238
"27","NY","Albany County","36001","Albany",12208
"28","NY","Albany County","36001","Albany",12222
"29","NY","Albany County","36001","Albany",12245
"30","NY","Albany County","36001","Albany",12246
"31","NY","Albany County","36001","Albany",12240
"32","NY","Albany County","36001","Albany",12233
"33","NY","Albany County","36001","Albany",12210
"34","NY","Albany County","36001","Albany",12241
"35","NY","Albany County","36001","Albany",12236
"36","NY","Albany County","36001","Albany",12224
"37","NY","Albany County","36001","Albany",12469
"38","NY","Albany County","36001","Albany",12306
"39","NY","Albany County","36001","Albany",12309
"40","NY","Albany County","36001","Albany",12261
"41","NY","Albany County","36001","Albany",12255
"42","NY","Albany County","36001","Albany",12257
"43","NY","Albany County","36001","Albany",12460
"44","NY","Albany County","36001","Albany",12304
"45","NY","Albany County","36001","Albany",12288
"46","NY","Albany County","36001","Albany",12260
"47","NY","Albany County","36001","Albany",12059
"48","NY","Albany County","36001","Albany",12067
"49","NY","Albany County","36001","Albany",12250
"50","NY","Albany County","36001","Albany",12244
"51","NY","Albany County","36001","Albany",12223
"52","NY","Albany County","36001","Albany",12232
"53","NY","Albany County","36001","Albany",12242
"54","NY","Albany County","36001","Albany",12007
"55","NY","Albany County","36001","Albany",12186
"56","NY","Albany County","36001","Albany",12247
"57","NY","Albany County","36001","Albany",12235
"58","NY","Albany County","36001","Albany",12128
"59","NY","Albany County","36001","Albany",12207
"60","NY","Albany County","36001","Albany",12303
"61","NY","Albany County","36001","Albany",12209
"62","NY","Albany County","36001","Albany",12249
"63","NY","Albany County","36001","Albany",12228
"64","NY","Albany County","36001","Albany",12193
"65","NY","Albany County","36001","Albany",12143
"66","NY","Albany County","36001","Albany",12120
"67","NY","Albany County","36001","Albany",12212
"68","NY","Albany County","36001","Albany",12158
"69","NY","Albany County","36001","Albany",12047
"70","NY","Albany County","36001","Albany",12206
"71","NY","Albany County","36001","Albany",12107
"72","NY","Albany County","36001","Albany",12231
"73","NY","Albany County","36001","Albany",12220
"74","NY","Albany County","36001","Albany",12226
"75","NY","Albany County","36001","Albany",12237
"76","NY","Albany County","36001","Albany",12256
"77","NY","Albany County","36001","Albany",12252
"78","NY","Albany County","36001","Albany",12234
"79","NY","Albany County","36001","Albany",12211
"80","NY","Albany County","36001","Albany",12077
"81","NY","Albany County","36001","Albany",12161
"82","NY","Albany County","36001","Albany",12183
"83","NY","Albany County","36001","Albany",12122
"84","NY","Albany County","36001","Albany",12041
"85","NY","Albany County","36001","Albany",12157
"86","NY","Albany County","36001","Albany",12147
"87","NY","Allegany County","36003","Allegany",14737
"88","NY","Allegany County","36003","Allegany",14770
"89","NY","Allegany County","36003","Allegany",14774
"90","NY","Allegany County","36003","Allegany",14437
"91","NY","Allegany County","36003","Allegany",14708
"92","NY","Allegany County","36003","Allegany",14060
"93","NY","Allegany County","36003","Allegany",14065
"94","NY","Allegany County","36003","Allegany",14744
"95","NY","Allegany County","36003","Allegany",14711
"96","NY","Allegany County","36003","Allegany",14029
"97","NY","Allegany County","36003","Allegany",14786
"98","NY","Allegany County","36003","Allegany",14880
"99","NY","Allegany County","36003","Allegany",14895
"100","NY","Allegany County","36003","Allegany",14822
"101","NY","Allegany County","36003","Allegany",14804
"102","NY","Allegany County","36003","Allegany",14807
"103","NY","Allegany County","36003","Allegany",14897
"104","NY","Allegany County","36003","Allegany",14802
"105","NY","Allegany County","36003","Allegany",14813
"106","NY","Allegany County","36003","Allegany",14777
"107","NY","Allegany County","36003","Allegany",14727
"108","NY","Allegany County","36003","Allegany",14717
"109","NY","Allegany County","36003","Allegany",14024
"110","NY","Allegany County","36003","Allegany",14754
"111","NY","Allegany County","36003","Allegany",14739
"112","NY","Allegany County","36003","Allegany",14715
"113","NY","Allegany County","36003","Allegany",14836
"114","NY","Allegany County","36003","Allegany",14735
"115","NY","Allegany County","36003","Allegany",14745
"116","NY","Allegany County","36003","Allegany",14714
"117","NY","Allegany County","36003","Allegany",14709
"118","NY","Allegany County","36003","Allegany",14803
"119","NY","Allegany County","36003","Allegany",14721
"120","NY","Allegany County","36003","Allegany",14884
"121","NY","Allegany County","36003","Allegany",14843
"122","NY","Allegany County","36003","Allegany",14707
"123","NY","Allegany County","36003","Allegany",14846
"124","NY","Allegany County","36003","Allegany",14806
"125","NY","Allegany County","36003","Allegany",14536
"126","NY","Bronx County","36005","Bronx",10472
"127","NY","Bronx County","36005","Bronx",10463
"128","NY","Bronx County","36005","Bronx",10468
"129","NY","Bronx County","36005","Bronx",10457
"130","NY","Bronx County","36005","Bronx",10467
"131","NY","Bronx County","36005","Bronx",10462
"132","NY","Bronx County","36005","Bronx",10456
"133","NY","Bronx County","36005","Bronx",10469
"134","NY","Bronx County","36005","Bronx",10453
"135","NY","Bronx County","36005","Bronx",10454
"136","NY","Bronx County","36005","Bronx",10464
"137","NY","Bronx County","36005","Bronx",10474
"138","NY","Bronx County","36005","Bronx",10803
"139","NY","Bronx County","36005","Bronx",10704
"140","NY","Bronx County","36005","Bronx",10499
"141","NY","Bronx County","36005","Bronx",10461
"142","NY","Bronx County","36005","Bronx",10459
"143","NY","Bronx County","36005","Bronx",10452
"144","NY","Bronx County","36005","Bronx",10465
"145","NY","Bronx County","36005","Bronx",10460
"146","NY","Bronx County","36005","Bronx",10466
"147","NY","Bronx County","36005","Bronx",10473
"148","NY","Bronx County","36005","Bronx",10471
"149","NY","Bronx County","36005","Bronx",10705
"150","NY","Bronx County","36005","Bronx",10451
"151","NY","Bronx County","36005","Bronx",10475
"152","NY","Bronx County","36005","Bronx",10470
"153","NY","Bronx County","36005","Bronx",10455
"154","NY","Bronx County","36005","Bronx",10458
"155","NY","Bronx County","36005","Bronx",10550
"156","NY","Broome County","36007","Broome",13744
"157","NY","Broome County","36007","Broome",13790
"158","NY","Broome County","36007","Broome",13745
"159","NY","Broome County","36007","Broome",13777
"160","NY","Broome County","36007","Broome",13746
"161","NY","Broome County","36007","Broome",13760
"162","NY","Broome County","36007","Broome",13762
"163","NY","Broome County","36007","Broome",13851
"164","NY","Broome County","36007","Broome",13850
"165","NY","Broome County","36007","Broome",13736
"166","NY","Broome County","36007","Broome",13813
"167","NY","Broome County","36007","Broome",13795
"168","NY","Broome County","36007","Broome",13835
"169","NY","Broome County","36007","Broome",13778
"170","NY","Broome County","36007","Broome",13802
"171","NY","Broome County","36007","Broome",13905
"172","NY","Broome County","36007","Broome",13902
"173","NY","Broome County","36007","Broome",13763
"174","NY","Broome County","36007","Broome",13811
"175","NY","Broome County","36007","Broome",13761
"176","NY","Broome County","36007","Broome",13797
"177","NY","Broome County","36007","Broome",13787
"178","NY","Broome County","36007","Broome",13794
"179","NY","Broome County","36007","Broome",13904
"180","NY","Broome County","36007","Broome",13754
"181","NY","Broome County","36007","Broome",13848
"182","NY","Broome County","36007","Broome",13748
"183","NY","Broome County","36007","Broome",13865
"184","NY","Broome County","36007","Broome",13901
"185","NY","Broome County","36007","Broome",13903
"186","NY","Broome County","36007","Broome",13862
"187","NY","Broome County","36007","Broome",13749
"188","NY","Broome County","36007","Broome",13863
"189","NY","Broome County","36007","Broome",13833
"190","NY","Broome County","36007","Broome",13826
"191","NY","Broome County","36007","Broome",13730
"192","NY","Broome County","36007","Broome",13803
"193","NY","Broome County","36007","Broome",13737
"194","NY","Cattaraugus County","36009","Cattaraugus",14060
"195","NY","Cattaraugus County","36009","Cattaraugus",14730
"196","NY","Cattaraugus County","36009","Cattaraugus",14737
"197","NY","Cattaraugus County","36009","Cattaraugus",14141
"198","NY","Cattaraugus County","36009","Cattaraugus",14747
"199","NY","Cattaraugus County","36009","Cattaraugus",14727
"200","NY","Cattaraugus County","36009","Cattaraugus",14065
"201","NY","Cattaraugus County","36009","Cattaraugus",14168
"202","NY","Cattaraugus County","36009","Cattaraugus",14171
"203","NY","Cattaraugus County","36009","Cattaraugus",14719
"204","NY","Cattaraugus County","36009","Cattaraugus",14030
"205","NY","Cattaraugus County","36009","Cattaraugus",14129
"206","NY","Cattaraugus County","36009","Cattaraugus",14041
"207","NY","Cattaraugus County","36009","Cattaraugus",14743
"208","NY","Cattaraugus County","36009","Cattaraugus",14731
"209","NY","Cattaraugus County","36009","Cattaraugus",14133
"210","NY","Cattaraugus County","36009","Cattaraugus",14753
"211","NY","Cattaraugus County","36009","Cattaraugus",14766
"212","NY","Cattaraugus County","36009","Cattaraugus",14779
"213","NY","Cattaraugus County","36009","Cattaraugus",14788
"214","NY","Cattaraugus County","36009","Cattaraugus",14748
"215","NY","Cattaraugus County","36009","Cattaraugus",14783
"216","NY","Cattaraugus County","36009","Cattaraugus",14770
"217","NY","Cattaraugus County","36009","Cattaraugus",14741
"218","NY","Cattaraugus County","36009","Cattaraugus",14729
"219","NY","Cattaraugus County","36009","Cattaraugus",14042
"220","NY","Cattaraugus County","36009","Cattaraugus",14738
"221","NY","Cattaraugus County","36009","Cattaraugus",14706
"222","NY","Cattaraugus County","36009","Cattaraugus",14081
"223","NY","Cattaraugus County","36009","Cattaraugus",14726
"224","NY","Cattaraugus County","36009","Cattaraugus",14138
"225","NY","Cattaraugus County","36009","Cattaraugus",14755
"226","NY","Cattaraugus County","36009","Cattaraugus",14101
"227","NY","Cattaraugus County","36009","Cattaraugus",14070
"228","NY","Cattaraugus County","36009","Cattaraugus",14009
"229","NY","Cattaraugus County","36009","Cattaraugus",14173
"230","NY","Cattaraugus County","36009","Cattaraugus",14772
"231","NY","Cattaraugus County","36009","Cattaraugus",14760
"232","NY","Cattaraugus County","36009","Cattaraugus",14778
"233","NY","Cattaraugus County","36009","Cattaraugus",14751
"234","NY","Cayuga County","36011","Cayuga",13111
"235","NY","Cayuga County","36011","Cayuga",13021
"236","NY","Cayuga County","36011","Cayuga",13113
"237","NY","Cayuga County","36011","Cayuga",13022
"238","NY","Cayuga County","36011","Cayuga",13147
"239","NY","Cayuga County","36011","Cayuga",13033
"240","NY","Cayuga County","36011","Cayuga",13071
"241","NY","Cayuga County","36011","Cayuga",13143
"242","NY","Cayuga County","36011","Cayuga",13126
"243","NY","Cayuga County","36011","Cayuga",13034
"244","NY","Cayuga County","36011","Cayuga",13139
"245","NY","Cayuga County","36011","Cayuga",13118
"246","NY","Cayuga County","36011","Cayuga",13160
"247","NY","Cayuga County","36011","Cayuga",14882
"248","NY","Cayuga County","36011","Cayuga",13166
"249","NY","Cayuga County","36011","Cayuga",13092
"250","NY","Cayuga County","36011","Cayuga",13152
"251","NY","Cayuga County","36011","Cayuga",13064
"252","NY","Cayuga County","36011","Cayuga",13081
"253","NY","Cayuga County","36011","Cayuga",13024
"254","NY","Cayuga County","36011","Cayuga",13074
"255","NY","Cayuga County","36011","Cayuga",13027
"256","NY","Cayuga County","36011","Cayuga",13073
"257","NY","Cayuga County","36011","Cayuga",13080
"258","NY","Cayuga County","36011","Cayuga",13026
"259","NY","Cayuga County","36011","Cayuga",13156
"260","NY","Cayuga County","36011","Cayuga",13045
"261","NY","Cayuga County","36011","Cayuga",13140
"262","NY","Cayuga County","36011","Cayuga",13117
"263","NY","Chautauqua County","36013","Chautauqua",14750
"264","NY","Chautauqua County","36013","Chautauqua",14136
"265","NY","Chautauqua County","36013","Chautauqua",14720
"266","NY","Chautauqua County","36013","Chautauqua",14728
"267","NY","Chautauqua County","36013","Chautauqua",14732
"268","NY","Chautauqua County","36013","Chautauqua",14757
"269","NY","Chautauqua County","36013","Chautauqua",14138
"270","NY","Chautauqua County","36013","Chautauqua",14736
"271","NY","Chautauqua County","36013","Chautauqua",14740
"272","NY","Chautauqua County","36013","Chautauqua",14724
"273","NY","Chautauqua County","36013","Chautauqua",14081
"274","NY","Chautauqua County","36013","Chautauqua",14733
"275","NY","Chautauqua County","36013","Chautauqua",14166
"276","NY","Chautauqua County","36013","Chautauqua",14135
"277","NY","Chautauqua County","36013","Chautauqua",14747
"278","NY","Chautauqua County","36013","Chautauqua",14701
"279","NY","Chautauqua County","36013","Chautauqua",14726
"280","NY","Chautauqua County","36013","Chautauqua",14785
"281","NY","Chautauqua County","36013","Chautauqua",14775
"282","NY","Chautauqua County","36013","Chautauqua",14782
"283","NY","Chautauqua County","36013","Chautauqua",14767
"284","NY","Chautauqua County","36013","Chautauqua",14769
"285","NY","Chautauqua County","36013","Chautauqua",14784
"286","NY","Chautauqua County","36013","Chautauqua",14742
"287","NY","Chautauqua County","36013","Chautauqua",14702
"288","NY","Chautauqua County","36013","Chautauqua",14738
"289","NY","Chautauqua County","36013","Chautauqua",14063
"290","NY","Chautauqua County","36013","Chautauqua",14062
"291","NY","Chautauqua County","36013","Chautauqua",14756
"292","NY","Chautauqua County","36013","Chautauqua",14710
"293","NY","Chautauqua County","36013","Chautauqua",14718
"294","NY","Chautauqua County","36013","Chautauqua",14758
"295","NY","Chautauqua County","36013","Chautauqua",14752
"296","NY","Chautauqua County","36013","Chautauqua",14723
"297","NY","Chautauqua County","36013","Chautauqua",14787
"298","NY","Chautauqua County","36013","Chautauqua",14048
"299","NY","Chautauqua County","36013","Chautauqua",14712
"300","NY","Chautauqua County","36013","Chautauqua",14781
"301","NY","Chautauqua County","36013","Chautauqua",14722
"302","NY","Chautauqua County","36013","Chautauqua",14716
"303","NY","Chemung County","36015","Chemung",14871
"304","NY","Chemung County","36015","Chemung",14812
"305","NY","Chemung County","36015","Chemung",14904
"306","NY","Chemung County","36015","Chemung",14816
"307","NY","Chemung County","36015","Chemung",14845
"308","NY","Chemung County","36015","Chemung",14830
"309","NY","Chemung County","36015","Chemung",14892
"310","NY","Chemung County","36015","Chemung",14861
"311","NY","Chemung County","36015","Chemung",14805
"312","NY","Chemung County","36015","Chemung",14859
"313","NY","Chemung County","36015","Chemung",14903
"314","NY","Chemung County","36015","Chemung",14905
"315","NY","Chemung County","36015","Chemung",14901
"316","NY","Chemung County","36015","Chemung",14814
"317","NY","Chemung County","36015","Chemung",14824
"318","NY","Chemung County","36015","Chemung",14864
"319","NY","Chemung County","36015","Chemung",14825
"320","NY","Chemung County","36015","Chemung",14872
"321","NY","Chemung County","36015","Chemung",14925
"322","NY","Chemung County","36015","Chemung",14894
"323","NY","Chemung County","36015","Chemung",14889
"324","NY","Chemung County","36015","Chemung",14838
"325","NY","Chemung County","36015","Chemung",14902
"326","NY","Chenango County","36017","Chenango",13072
"327","NY","Chenango County","36017","Chenango",13052
"328","NY","Chenango County","36017","Chenango",13124
"329","NY","Chenango County","36017","Chenango",13733
"330","NY","Chenango County","36017","Chenango",13863
"331","NY","Chenango County","36017","Chenango",13813
"332","NY","Chenango County","36017","Chenango",13809
"333","NY","Chenango County","36017","Chenango",13746
"334","NY","Chenango County","36017","Chenango",13814
"335","NY","Chenango County","36017","Chenango",13411
"336","NY","Chenango County","36017","Chenango",13844
"337","NY","Chenango County","36017","Chenango",13778
"338","NY","Chenango County","36017","Chenango",13780
"339","NY","Chenango County","36017","Chenango",13843
"340","NY","Chenango County","36017","Chenango",13136
"341","NY","Chenango County","36017","Chenango",13758
"342","NY","Chenango County","36017","Chenango",13833
"343","NY","Chenango County","36017","Chenango",13155
"344","NY","Chenango County","36017","Chenango",13801
"345","NY","Chenango County","36017","Chenango",13040
"346","NY","Chenango County","36017","Chenango",13730
"347","NY","Chenango County","36017","Chenango",13832
"348","NY","Chenango County","36017","Chenango",13830
"349","NY","Chenango County","36017","Chenango",13815
"350","NY","Chenango County","36017","Chenango",13332
"351","NY","Chenango County","36017","Chenango",13841
"352","NY","Chenango County","36017","Chenango",13460
"353","NY","Chenango County","36017","Chenango",13464
"354","NY","Chenango County","36017","Chenango",13485
"355","NY","Chenango County","36017","Chenango",13787
"356","NY","Clinton County","36019","Clinton",12921
"357","NY","Clinton County","36019","Clinton",12924
"358","NY","Clinton County","36019","Clinton",12958
"359","NY","Clinton County","36019","Clinton",12979
"360","NY","Clinton County","36019","Clinton",12962
"361","NY","Clinton County","36019","Clinton",12981
"362","NY","Clinton County","36019","Clinton",12972
"363","NY","Clinton County","36019","Clinton",12955
"364","NY","Clinton County","36019","Clinton",12952
"365","NY","Clinton County","36019","Clinton",12992
"366","NY","Clinton County","36019","Clinton",12901
"367","NY","Clinton County","36019","Clinton",12934
"368","NY","Clinton County","36019","Clinton",12944
"369","NY","Clinton County","36019","Clinton",12919
"370","NY","Clinton County","36019","Clinton",12935
"371","NY","Clinton County","36019","Clinton",12978
"372","NY","Clinton County","36019","Clinton",12912
"373","NY","Clinton County","36019","Clinton",12923
"374","NY","Clinton County","36019","Clinton",12985
"375","NY","Clinton County","36019","Clinton",12918
"376","NY","Clinton County","36019","Clinton",12910
"377","NY","Clinton County","36019","Clinton",12903
"378","NY","Clinton County","36019","Clinton",12929
"379","NY","Clinton County","36019","Clinton",12920
"380","NY","Clinton County","36019","Clinton",12911
"381","NY","Clinton County","36019","Clinton",12933
"382","NY","Clinton County","36019","Clinton",12997
"383","NY","Clinton County","36019","Clinton",12959
"384","NY","Columbia County","36021","Columbia",12165
"385","NY","Columbia County","36021","Columbia",12029
"386","NY","Columbia County","36021","Columbia",12060
"387","NY","Columbia County","36021","Columbia",12024
"388","NY","Columbia County","36021","Columbia",12132
"389","NY","Columbia County","36021","Columbia",12017
"390","NY","Columbia County","36021","Columbia",12037
"391","NY","Columbia County","36021","Columbia",12106
"392","NY","Columbia County","36021","Columbia",12075
"393","NY","Columbia County","36021","Columbia",12130
"394","NY","Columbia County","36021","Columbia",12062
"395","NY","Columbia County","36021","Columbia",12571
"396","NY","Columbia County","36021","Columbia",12534
"397","NY","Columbia County","36021","Columbia",12530
"398","NY","Columbia County","36021","Columbia",12513
"399","NY","Columbia County","36021","Columbia",12503
"400","NY","Columbia County","36021","Columbia",12174
"401","NY","Columbia County","36021","Columbia",12565
"402","NY","Columbia County","36021","Columbia",12523
"403","NY","Columbia County","36021","Columbia",12541
"404","NY","Columbia County","36021","Columbia",12526
"405","NY","Columbia County","36021","Columbia",12195
"406","NY","Columbia County","36021","Columbia",12184
"407","NY","Columbia County","36021","Columbia",12125
"408","NY","Columbia County","36021","Columbia",12502
"409","NY","Columbia County","36021","Columbia",12567
"410","NY","Columbia County","36021","Columbia",12517
"411","NY","Columbia County","36021","Columbia",12136
"412","NY","Columbia County","36021","Columbia",12544
"413","NY","Columbia County","36021","Columbia",12115
"414","NY","Columbia County","36021","Columbia",12521
"415","NY","Columbia County","36021","Columbia",12173
"416","NY","Columbia County","36021","Columbia",12583
"417","NY","Columbia County","36021","Columbia",12516
"418","NY","Columbia County","36021","Columbia",12529
"419","NY","Columbia County","36021","Columbia",12172
"420","NY","Columbia County","36021","Columbia",12168
"421","NY","Columbia County","36021","Columbia",12156
"422","NY","Columbia County","36021","Columbia",12123
"423","NY","Columbia County","36021","Columbia",12546
"424","NY","Columbia County","36021","Columbia",12050
"425","NY","Cortland County","36023","Cortland",13835
"426","NY","Cortland County","36023","Cortland",13784
"427","NY","Cortland County","36023","Cortland",13158
"428","NY","Cortland County","36023","Cortland",13803
"429","NY","Cortland County","36023","Cortland",13159
"430","NY","Cortland County","36023","Cortland",13738
"431","NY","Cortland County","36023","Cortland",13052
"432","NY","Cortland County","36023","Cortland",13040
"433","NY","Cortland County","36023","Cortland",13087
"434","NY","Cortland County","36023","Cortland",13077
"435","NY","Cortland County","36023","Cortland",13045
"436","NY","Cortland County","36023","Cortland",13101
"437","NY","Cortland County","36023","Cortland",13053
"438","NY","Cortland County","36023","Cortland",13056
"439","NY","Cortland County","36023","Cortland",13141
"440","NY","Cortland County","36023","Cortland",13863
"441","NY","Delaware County","36025","Delaware",13740
"442","NY","Delaware County","36025","Delaware",12421
"443","NY","Delaware County","36025","Delaware",12155
"444","NY","Delaware County","36025","Delaware",12465
"445","NY","Delaware County","36025","Delaware",13755
"446","NY","Delaware County","36025","Delaware",13752
"447","NY","Delaware County","36025","Delaware",13804
"448","NY","Delaware County","36025","Delaware",13757
"449","NY","Delaware County","36025","Delaware",13753
"450","NY","Delaware County","36025","Delaware",13750
"451","NY","Delaware County","36025","Delaware",12459
"452","NY","Delaware County","36025","Delaware",13733
"453","NY","Delaware County","36025","Delaware",13756
"454","NY","Delaware County","36025","Delaware",13820
"455","NY","Delaware County","36025","Delaware",13739
"456","NY","Delaware County","36025","Delaware",13786
"457","NY","Delaware County","36025","Delaware",13751
"458","NY","Delaware County","36025","Delaware",13846
"459","NY","Delaware County","36025","Delaware",13825
"460","NY","Delaware County","36025","Delaware",13839
"461","NY","Delaware County","36025","Delaware",13856
"462","NY","Delaware County","36025","Delaware",13849
"463","NY","Delaware County","36025","Delaware",12430
"464","NY","Delaware County","36025","Delaware",13754
"465","NY","Delaware County","36025","Delaware",13775
"466","NY","Delaware County","36025","Delaware",13806
"467","NY","Delaware County","36025","Delaware",12776
"468","NY","Delaware County","36025","Delaware",12434
"469","NY","Delaware County","36025","Delaware",13783
"470","NY","Delaware County","36025","Delaware",12406
"471","NY","Delaware County","36025","Delaware",13782
"472","NY","Delaware County","36025","Delaware",12167
"473","NY","Delaware County","36025","Delaware",12758
"474","NY","Delaware County","36025","Delaware",12438
"475","NY","Delaware County","36025","Delaware",13838
"476","NY","Delaware County","36025","Delaware",13842
"477","NY","Delaware County","36025","Delaware",13860
"478","NY","Delaware County","36025","Delaware",12455
"479","NY","Delaware County","36025","Delaware",12474
"480","NY","Delaware County","36025","Delaware",12093
"481","NY","Delaware County","36025","Delaware",13731
"482","NY","Delaware County","36025","Delaware",13788
"483","NY","Delaware County","36025","Delaware",12760
"484","NY","Delaware County","36025","Delaware",12468
"485","NY","Delaware County","36025","Delaware",13774
"486","NY","Delaware County","36025","Delaware",13847
"487","NY","Dutchess County","36027","Dutchess",12572
"488","NY","Dutchess County","36027","Dutchess",12540
"489","NY","Dutchess County","36027","Dutchess",12512
"490","NY","Dutchess County","36027","Dutchess",12522
"491","NY","Dutchess County","36027","Dutchess",12567
"492","NY","Dutchess County","36027","Dutchess",12506
"493","NY","Dutchess County","36027","Dutchess",12508
"494","NY","Dutchess County","36027","Dutchess",12574
"495","NY","Dutchess County","36027","Dutchess",12527
"496","NY","Dutchess County","36027","Dutchess",12578
"497","NY","Dutchess County","36027","Dutchess",12571
"498","NY","Dutchess County","36027","Dutchess",12537
"499","NY","Dutchess County","36027","Dutchess",12545
"500","NY","Dutchess County","36027","Dutchess",12511
"501","NY","Dutchess County","36027","Dutchess",12531
"502","NY","Dutchess County","36027","Dutchess",12533
"503","NY","Dutchess County","36027","Dutchess",12582
"504","NY","Dutchess County","36027","Dutchess",12581
"505","NY","Dutchess County","36027","Dutchess",12580
"506","NY","Dutchess County","36027","Dutchess",12604
"507","NY","Dutchess County","36027","Dutchess",12601
"508","NY","Dutchess County","36027","Dutchess",12594
"509","NY","Dutchess County","36027","Dutchess",12583
"510","NY","Dutchess County","36027","Dutchess",12603
"511","NY","Dutchess County","36027","Dutchess",12546
"512","NY","Dutchess County","36027","Dutchess",12570
"513","NY","Dutchess County","36027","Dutchess",12602
"514","NY","Dutchess County","36027","Dutchess",12504
"515","NY","Dutchess County","36027","Dutchess",12590
"516","NY","Dutchess County","36027","Dutchess",12538
"517","NY","Dutchess County","36027","Dutchess",10516
"518","NY","Dutchess County","36027","Dutchess",12592
"519","NY","Dutchess County","36027","Dutchess",12524
"520","NY","Dutchess County","36027","Dutchess",12510
"521","NY","Dutchess County","36027","Dutchess",12507
"522","NY","Dutchess County","36027","Dutchess",12501
"523","NY","Dutchess County","36027","Dutchess",12585
"524","NY","Dutchess County","36027","Dutchess",12569
"525","NY","Dutchess County","36027","Dutchess",12564
"526","NY","Dutchess County","36027","Dutchess",12514
"527","NY","Erie County","36029","Erie",14055
"528","NY","Erie County","36029","Erie",14038
"529","NY","Erie County","36029","Erie",14037
"530","NY","Erie County","36029","Erie",14032
"531","NY","Erie County","36029","Erie",14061
"532","NY","Erie County","36029","Erie",14068
"533","NY","Erie County","36029","Erie",14059
"534","NY","Erie County","36029","Erie",14006
"535","NY","Erie County","36029","Erie",14026
"536","NY","Erie County","36029","Erie",14027
"537","NY","Erie County","36029","Erie",14030
"538","NY","Erie County","36029","Erie",14031
"539","NY","Erie County","36029","Erie",14081
"540","NY","Erie County","36029","Erie",14205
"541","NY","Erie County","36029","Erie",14212
"542","NY","Erie County","36029","Erie",14069
"543","NY","Erie County","36029","Erie",14111
"544","NY","Erie County","36029","Erie",14214
"545","NY","Erie County","36029","Erie",14141
"546","NY","Erie County","36029","Erie",14208
"547","NY","Erie County","36029","Erie",14213
"548","NY","Erie County","36029","Erie",14207
"549","NY","Erie County","36029","Erie",14070
"550","NY","Erie County","36029","Erie",14085
"551","NY","Erie County","36029","Erie",14204
"552","NY","Erie County","36029","Erie",14202
"553","NY","Erie County","36029","Erie",14072
"554","NY","Erie County","36029","Erie",14080
"555","NY","Erie County","36029","Erie",14140
"556","NY","Erie County","36029","Erie",14150
"557","NY","Erie County","36029","Erie",14091
"558","NY","Erie County","36029","Erie",14203
"559","NY","Erie County","36029","Erie",14127
"560","NY","Erie County","36029","Erie",14170
"561","NY","Erie County","36029","Erie",14263
"562","NY","Erie County","36029","Erie",14261
"563","NY","Erie County","36029","Erie",14220
"564","NY","Erie County","36029","Erie",14272
"565","NY","Erie County","36029","Erie",14224
"566","NY","Erie County","36029","Erie",14215
"567","NY","Erie County","36029","Erie",14265
"568","NY","Erie County","36029","Erie",14221
"569","NY","Erie County","36029","Erie",14240
"570","NY","Erie County","36029","Erie",14228
"571","NY","Erie County","36029","Erie",14206
"572","NY","Erie County","36029","Erie",14047
"573","NY","Erie County","36029","Erie",14264
"574","NY","Erie County","36029","Erie",14223
"575","NY","Erie County","36029","Erie",14209
"576","NY","Erie County","36029","Erie",14280
"577","NY","Erie County","36029","Erie",14057
"578","NY","Erie County","36029","Erie",14226
"579","NY","Erie County","36029","Erie",14260
"580","NY","Erie County","36029","Erie",14075
"581","NY","Erie County","36029","Erie",14010
"582","NY","Erie County","36029","Erie",14034
"583","NY","Erie County","36029","Erie",14211
"584","NY","Erie County","36029","Erie",14233
"585","NY","Erie County","36029","Erie",14276
"586","NY","Erie County","36029","Erie",14004
"587","NY","Erie County","36029","Erie",14052
"588","NY","Erie County","36029","Erie",14033
"589","NY","Erie County","36029","Erie",14169
"590","NY","Erie County","36029","Erie",14210
"591","NY","Erie County","36029","Erie",14035
"592","NY","Erie County","36029","Erie",14145
"593","NY","Erie County","36029","Erie",14139
"594","NY","Erie County","36029","Erie",14001
"595","NY","Erie County","36029","Erie",14151
"596","NY","Erie County","36029","Erie",14013
"597","NY","Erie County","36029","Erie",14086
"598","NY","Erie County","36029","Erie",14273
"599","NY","Erie County","36029","Erie",14241
"600","NY","Erie County","36029","Erie",14110
"601","NY","Erie County","36029","Erie",14201
